YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 10 30 18 00 286  4.2  5.3  1.04 10.00  6.13 999 1014.8  13.0  10.5   6.5 99.0 99.00
2005 10 30 19 00 302  5.6  7.2  1.17 10.00  6.67 999 1014.9  14.1  10.6   6.0 99.0 99.00
2005 10 30 20 00 318  3.9  5.2  1.18 10.00  6.43 999 1015.6  14.1  10.9   5.8 99.0 99.00
2005 10 30 21 00 315  6.3  7.1  1.33 10.00  7.16 999 1015.7  14.6  10.8   6.0 99.0 99.00
2005 10 30 22 00 326  5.1  5.8  1.44 10.00  7.27 999 1016.5  13.8  10.6   6.6 99.0 99.00
2005 10 30 23 00 290  4.7  6.8  1.19 10.00  7.06 999 1017.4  14.3  10.6   6.2 99.0 99.00
2005 10 31 00 00 296  6.8  7.8  1.31 10.00  7.26 999 1017.4  13.3  10.5   7.5 99.0 99.00
2005 10 31 01 00 294  7.0  8.2  1.17 10.00  6.81 999 1018.0  12.9  10.5   7.4 99.0 99.00
2005 10 31 02 00 282  5.3  6.3  1.08  9.09  5.48 999 1018.6  12.1  10.5   7.8 99.0 99.00
2005 10 31 03 00 272  5.8  7.0  0.95 10.00  5.89 999 1018.8  12.1  10.3   7.8 99.0 99.00
2005 10 31 04 00 275  6.1  7.1  0.94 11.11  5.79 999 1018.7  12.1  10.3   7.8 99.0 99.00
2005 10 31 05 00 273  5.6  6.3  0.80 10.00  5.43 999 1018.9  11.8  10.3   8.1 99.0 99.00
2005 10 31 06 00 260  4.0  4.8  0.74  9.09  5.57 999 1019.0  11.4  10.3   8.0 99.0 99.00
2005 10 31 07 00 264  3.8  5.0  0.72 10.00  6.32 999 1019.4  11.2  10.3   8.1 99.0 99.00
2005 10 31 08 00 256  3.3  4.0  0.72 10.00  6.54 999 1019.4  11.3  10.3   6.5 99.0 99.00
2005 10 31 09 00 246  5.3  6.4  0.64  9.09  5.89 999 1019.5  10.6  10.3   6.2 99.0 99.00
2005 10 31 10 00 236  4.5  5.7  0.74  9.09  6.22 999 1020.3  10.9  10.4   6.0 99.0 99.00
2005 10 31 11 00 239  3.8  4.3  0.62  9.09  7.65 999 1020.4  10.5  10.5   6.1 99.0 99.00
2005 10 31 12 00 227  4.3  5.0  0.64  9.09  7.85 999 1020.7  10.5  10.4   5.6 99.0 99.00
2005 10 31 13 00 234  4.6  5.3  0.65  9.09  7.48 999 1021.0  10.6  10.5   5.6 99.0 99.00
2005 10 31 14 00 207  4.0  4.8  0.61  9.09  6.87 999 1020.6  10.6  10.5   5.5 99.0 99.00
2005 10 31 15 00 237  4.2  4.8  0.59  9.09  7.32 999 1020.4  11.3  10.5   5.8 99.0 99.00
2005 10 31 16 00 212  3.3  3.9  0.61  8.33  7.32 999 1020.2  12.0  10.5   6.8 99.0 99.00
2005 10 31 17 00 191  2.5  2.8  0.49  8.33  6.89 999 1019.1  12.9  10.6   7.0 99.0 99.00
2005 10 31 18 00 187  2.1  3.1  0.46  7.69  6.99 999 1018.3  14.5  11.0   3.9 99.0 99.00
2005 10 31 19 00 154  3.4  3.7  0.41  9.09  6.55 999 1017.5  13.6  11.0   7.3 99.0 99.00
2005 10 31 20 00 242  2.8  3.2  0.39  8.33  6.86 999 1017.4  16.5  11.0   3.5 99.0 99.00
2005 10 31 21 00 244  4.1  4.8  0.44  8.33  7.27 999 1017.3  15.7  11.0   5.3 99.0 99.00
2005 10 31 22 00 215  4.6  4.9  0.37  8.33  6.85 999 1017.2  16.0  10.9   4.1 99.0 99.00
2005 10 31 23 00 211  5.2  5.6  0.38  8.33  6.71 999 1017.4  13.9  10.9   6.0 99.0 99.00
2005 11 01 00 00 220  6.7  7.6  0.42  7.69  5.93 999 1017.9  13.4  10.6   5.8 99.0 99.00
2005 11 01 01 00 221  6.6  7.2  0.43  7.69  4.04 999 1018.0  12.9  10.6   5.8 99.0 99.00
2005 11 01 02 00 227  5.4  6.2  0.49  7.69  4.34 999 1018.5  12.5  10.6   6.1 99.0 99.00
2005 11 01 03 00 228  4.3  4.7  0.45  7.69  5.11 999 1018.3  11.7  10.6   6.4 99.0 99.00
2005 11 01 04 00 230  4.5  5.3  0.41  7.69  4.79 999 1018.1  11.9  10.6   5.7 99.0 99.00
2005 11 01 05 00 224  4.0  4.8  0.37  7.69  4.61 999 1018.3  11.4  10.5   6.3 99.0 99.00
2005 11 01 06 00 233  5.7  6.4  0.33  8.33  4.56 999 1018.1  12.0  10.5   6.2 99.0 99.00
2005 11 01 07 00 218  5.1  5.7  0.28  8.33  4.25 999 1018.1  11.4  10.5   6.2 99.0 99.00
2005 11 01 08 00 233  4.9  5.6  0.28  7.69  4.76 999 1018.4  11.0  10.5   6.4 99.0 99.00
2005 11 01 09 00 238  3.8  4.4  0.25  7.69  4.62 999 1018.7  10.9  10.5   6.8 99.0 99.00
2005 11 01 10 00 196  2.3  2.9  0.27  7.69  4.80 999 1018.1  10.9  10.5   7.4 99.0 99.00
2005 11 01 11 00 190  3.7  4.7  0.27  7.69  4.55 999 1018.1  10.8  10.5   5.9 99.0 99.00
2005 11 01 12 00 197  3.6  4.3  0.25 10.00  4.65 999 1018.8  11.0  10.5   6.7 99.0 99.00
2005 11 01 13 00 175  2.8  3.7  0.28  7.14  4.34 999 1018.9  11.3  10.5   6.5 99.0 99.00
2005 11 01 14 00 173  2.8  3.7  0.31  2.78  3.43 999 1018.2  11.9  10.5   7.3 99.0 99.00
2005 11 01 15 00 147  3.2  3.7  0.29  2.63  3.46 999 1017.9  11.7  10.6   8.8 99.0 99.00
2005 11 01 16 00 157  4.6  5.3  0.35  2.86  3.31 999 1016.6  12.8  10.6   9.6 99.0 99.00
2005 11 01 17 00 153  5.0  5.7  0.33  2.78  3.43 999 1015.0  13.4  10.9   9.7 99.0 99.00
2005 11 01 18 00 199  7.5  8.8  0.38  2.56  2.96 999 1014.0  16.5  10.9   6.9 99.0 99.00
2005 11 01 19 00 191  8.6 10.2  0.75  3.23  3.22 999 1012.5  16.7  10.9   8.0 99.0 99.00
2005 11 01 20 00 193  8.1  9.6  0.77  3.57  3.36 999 1011.9  16.1  11.0   7.4 99.0 99.00
2005 11 01 21 00 193 10.5 13.2  0.77  4.17  3.53 999 1011.1  16.2  11.0   6.9 99.0 99.00
2005 11 01 22 00 191  9.2 10.9  0.95  4.35  3.57 999 1010.8  15.0  11.0   7.1 99.0 99.00
2005 11 01 23 00 197  9.2 11.3  0.96  4.00  3.66 999 1011.2  14.3  10.9   7.3 99.0 99.00
2005 11 02 00 00 203  7.7  9.2  0.91  4.35  3.57 999 1011.2  13.7  10.7   8.1 99.0 99.00
2005 11 02 01 00 197  8.3  9.8  0.82  4.35  3.57 999 1010.8  13.6  10.6   8.4 99.0 99.00
2005 11 02 02 00 195  9.8 11.5  0.87  3.33  3.51 999 1010.2  13.6  10.6   9.2 99.0 99.00
2005 11 02 03 00 198  8.4 10.4  1.03  4.55  3.65 999 1010.0  13.5  10.6  10.0 99.0 99.00
2005 11 02 04 00 198  8.3  9.7  0.94  4.55  3.65 999 1008.9  13.6  10.6  10.2 99.0 99.00
2005 11 02 05 00 206  6.6  8.4  0.83  2.94  3.49 999 1008.6  13.3  10.6  10.6 99.0 99.00
2005 11 02 06 00 221  4.5  5.1  0.64  4.55  3.49 999 1008.6  12.5  10.6  10.6 99.0 99.00
2005 11 02 07 00 238  4.0  4.6  0.44  4.00  3.60 999 1008.0  12.1  10.6  10.6 99.0 99.00
2005 11 02 08 00 265  5.2  6.0  0.37  3.85  3.61 999 1007.8  12.1  10.6  10.5 99.0 99.00
2005 11 02 09 00 314 10.4 12.6  0.31  3.70  3.75 999 1007.2  11.8  10.6   7.7 99.0 99.00
2005 11 02 10 00 305  6.4  7.7  0.53  2.94  3.09 999 1008.2  11.0  10.6   7.3 99.0 99.00
2005 11 02 11 00 292  6.5  8.7  0.57  3.13  3.23 999 1008.7  10.6  10.6   6.5 99.0 99.00
2005 11 02 12 00 289  8.5 10.4  0.56  3.03  3.17 999 1008.6  10.5  10.6   6.5 99.0 99.00
2005 11 02 13 00 288  7.6  9.4  0.58  3.45  3.23 999 1009.7  10.2  10.6   6.3 99.0 99.00
2005 11 02 14 00 286  6.6  7.8  0.57  3.45  3.29 999 1010.9  10.2  10.6   5.2 99.0 99.00
2005 11 02 15 00 308  6.6  7.9  0.51  3.03  3.08 999 1010.8  10.8  10.6   4.2 99.0 99.00
2005 11 02 16 00 320  8.9 10.8  0.61  3.13  3.20 999 1010.9  11.3  10.6   3.5 99.0 99.00
2005 11 02 17 00 305  8.2 10.2  0.96  3.70  3.55 999 1011.0  11.4  10.6   3.1 99.0 99.00
2005 11 02 18 00 318  8.0  9.6  0.82  3.70  3.41 999 1011.0  11.7  10.6   3.6 99.0 99.00
2005 11 02 19 00 305  9.0 12.4  0.86  3.70  3.40 999 1011.1  11.8  10.6   1.9 99.0 99.00
2005 11 02 20 00 314  7.9  9.7  0.95  3.57  3.49 999 1011.8  11.8  10.6   3.6 99.0 99.00
2005 11 02 21 00 319  8.1  9.7  0.88  3.57  3.45 999 1012.5  11.9  10.6   1.5 99.0 99.00
2005 11 02 22 00 322  7.2  8.6  0.77  3.45  3.46 999 1013.4  11.7  10.6   2.1 99.0 99.00
2005 11 02 23 00 307  8.7 11.8  0.69  3.33  3.22 999 1014.9  11.3  10.6   3.2 99.0 99.00
2005 11 03 00 00 311  9.2 11.0  0.80  3.57  3.38 999 1015.8  11.0  10.6   2.5 99.0 99.00
2005 11 03 01 00 310  8.0  9.8  0.70  3.45  3.31 999 1017.2  10.5  10.6   1.8 99.0 99.00
2005 11 03 02 00 297  7.5  9.4  0.67  3.13  3.20 999 1018.1  10.2  10.6   2.0 99.0 99.00
2005 11 03 03 00 299  8.6 10.4  0.71  3.23  3.27 999 1018.4   9.7  10.5   1.2 99.0 99.00
2005 11 03 04 00 293  6.8  8.2  0.62  3.23  3.24 999 1018.9   9.4  10.5   0.7 99.0 99.00
2005 11 03 05 00 291  7.0  8.3  0.59  3.13  3.26 999 1019.4   8.9  10.5   0.1 99.0 99.00
2005 11 03 06 00 285  7.1  8.2  0.62  3.03  3.37 999 1019.6   8.6  10.5   1.0 99.0 99.00
2005 11 03 07 00 273  5.8  7.1  0.53  2.94  3.23 999 1019.6   8.3  10.5   2.3 99.0 99.00
2005 11 03 08 00 270  5.9  7.2  0.45  2.94  3.25 999 1020.5   7.6  10.5   2.3 99.0 99.00
2005 11 03 09 00 274  6.7  8.0  0.48  2.94  3.16 999 1021.0   7.9  10.5   1.4 99.0 99.00
2005 11 03 10 00 234  5.6  6.4  0.45  3.13  3.16 999 1021.0   7.1  10.5   2.2 99.0 99.00
2005 11 03 11 00 226  6.7  8.0  0.33  2.86  3.29 999 1020.9   6.1  10.3   2.1 99.0 99.00
2005 11 03 12 00 237  6.9  8.1  0.41  2.78  3.08 999 1021.0   6.6  10.3   2.9 99.0 99.00
2005 11 03 13 00 231  5.9  6.9  0.49  2.86  3.05 999 1020.6   6.6  10.2   1.7 99.0 99.00
2005 11 03 14 00 208  8.0  9.1  0.43  2.78  2.96 999 1019.4   8.0  10.2   2.0 99.0 99.00
2005 11 03 15 00 187  8.1  9.9  0.59  3.03  2.99 999 1017.8   9.8  10.3   3.2 99.0 99.00
2005 11 03 16 00 201 11.2 13.8  0.78  3.13  3.22 999 1015.3  12.1  10.3   4.3 99.0 99.00
2005 11 03 17 00 200 11.7 14.4  0.99  3.70  3.42 999 1012.7  13.5  10.5   5.2 99.0 99.00
2005 11 03 18 00 215 12.1 14.8  1.45  4.35  3.85 999 1011.1  14.4  10.5   5.5 99.0 99.00
2005 11 03 19 00 211 12.6 15.8  1.46  4.00  3.87 999 1009.4  14.6  10.5   6.1 99.0 99.00
2005 11 03 20 00 214 11.6 15.2  1.61  4.35  4.04 999 1008.9  14.7  10.6   6.5 99.0 99.00
2005 11 03 21 00 226 12.4 15.7  1.62  4.35  4.15 999 1008.8  14.9  10.6   6.1 99.0 99.00
2005 11 03 22 00 227 11.2 14.3  1.42  4.00  3.84 999 1009.8  14.5  10.6   5.5 99.0 99.00
2005 11 03 23 00 227 11.6 14.8  1.06  3.57  3.60 999 1009.9  14.3  10.6   7.3 99.0 99.00
2005 11 04 00 00 230 11.5 14.2  1.16  3.70  3.66 999 1010.0  14.3  10.6   7.0 99.0 99.00
2005 11 04 01 00 225 10.6 14.0  1.15  3.85  3.83 999 1010.6  14.5  10.6   7.1 99.0 99.00
2005 11 04 02 00 220 10.0 11.8  1.19  3.57  3.69 999 1011.1  14.4  10.6   7.4 99.0 99.00
2005 11 04 03 00 227  9.1 11.7  0.87  3.70  3.58 999 1011.8  14.0  10.6   7.8 99.0 99.00
2005 11 04 04 00 222  7.7  9.0  0.81  3.33  3.43 999 1012.5  13.9  10.6   7.4 99.0 99.00
2005 11 04 05 00 225  6.0  6.9  0.63  3.33  3.50 999 1013.2  13.4  10.6   7.2 99.0 99.00
2005 11 04 06 00 232  6.5  7.1  0.63  2.94  3.36 999 1014.1  13.4  10.6   7.5 99.0 99.00
2005 11 04 07 00 218  3.5  4.0  0.53 11.11  3.62 999 1014.8  12.5  10.6   7.9 99.0 99.00
2005 11 04 08 00 237  3.1  3.5  0.42 10.00  4.07 999 1015.6  12.2  10.6   7.6 99.0 99.00
2005 11 04 09 00 230  3.4  3.8  0.37 10.00  4.74 999 1016.4  11.8  10.6   7.4 99.0 99.00
2005 11 04 10 00 236  3.8  4.4  0.36 10.00  5.47 999 1016.6  11.4  10.6   7.4 99.0 99.00
2005 11 04 11 00 263  2.8  3.2  0.33 10.00  5.89 999 1017.4  11.4  10.6   7.6 99.0 99.00
2005 11 04 12 00 306  2.0  2.4  0.34 10.00  6.05 999 1017.9  11.3  10.5   8.0 99.0 99.00
2005 11 04 13 00 299  0.7  1.0  0.39 10.00  6.21 999 1017.9  11.2  10.6   8.6 99.0 99.00
2005 11 04 14 00   4  1.8  2.1  0.40 10.00  5.78 999 1018.1  11.0  10.6   7.5 99.0 99.00
2005 11 04 15 00  66  3.8  4.3  0.42 11.11  5.58 999 1017.9  11.3  10.9   8.2 99.0 99.00
2005 11 04 16 00  93  3.2  3.8  0.37 12.50  5.66 999 1018.0  11.3  10.9   9.3 99.0 99.00
2005 11 04 17 00  95  3.0  3.5  0.32 10.00  5.52 999 1017.0  11.0  11.0   9.5 99.0 99.00
2005 11 04 18 00 114  3.7  4.2  0.34 10.00  5.79 999 1016.4  11.3  11.0   9.5 99.0 99.00
2005 11 04 19 00 102  4.0  4.7  0.39 10.00  4.34 999 1015.1  11.4  11.0   9.1 99.0 99.00
2005 11 04 20 00 109  6.7  8.1  0.43  7.69  4.11 999 1014.2  11.8  11.0   9.2 99.0 99.00
2005 11 04 21 00 119  6.8  7.8  0.61  7.69  3.81 999 1013.4  12.7  11.0  10.3 99.0 99.00
2005 11 04 22 00 165  5.6  6.5  0.73  4.17  3.58 999 1013.4  12.9  10.9  10.4 99.0 99.00
2005 11 04 23 00 184  3.6  4.4  0.77  5.00  3.88 999 1014.2  12.5  10.9  10.6 99.0 99.00
2005 11 05 00 00 204  4.1  4.8  0.77  5.26  4.30 999 1014.3  12.8  10.6  10.4 99.0 99.00
2005 11 05 01 00 187  6.4  7.2  0.86  5.56  4.67 999 1014.1  12.9  10.6  11.1 99.0 99.00
2005 11 05 02 00 325  4.5  5.6  0.83  5.56  4.73 999 1015.0   9.5  10.6   9.3 99.0 99.00
2005 11 05 03 00 320  3.9  5.1  0.84  5.56  4.83 999 1015.0  10.0  10.6  10.0 99.0 99.00
2005 11 05 04 00 328  2.3  3.1  0.83  5.56  4.73 999 1015.0  10.3  10.6  10.2 99.0 99.00
2005 11 05 05 00   7  2.6  3.3  0.81  5.56  4.80 999 1015.0  10.3  10.6  10.1 99.0 99.00
2005 11 05 06 00   5  2.1  2.7  0.80  5.56  4.73 999 1015.2  10.0  10.6   9.9 99.0 99.00
2005 11 05 07 00  42  3.0  3.7  0.81  5.56  4.85 999 1015.6   9.8  10.6   9.4 99.0 99.00
2005 11 05 08 00  53  2.8  3.3  0.76  5.56  4.75 999 1015.7   9.8  10.6   9.2 99.0 99.00
2005 11 05 09 00  66  2.4  2.9  0.76  5.56  4.91 999 1015.8   9.7  10.6   9.1 99.0 99.00
2005 11 05 10 00  59  2.9  3.4  0.75  5.56  4.82 999 1015.9   9.6  10.6   9.2 99.0 99.00
2005 11 05 11 00  71  2.5  3.1  0.78  5.56  4.92 999 1016.3   9.5  10.6   9.4 99.0 99.00
2005 11 05 12 00  84  2.0  2.7  0.72  5.56  4.93 999 1017.2   9.7  10.6   9.7 99.0 99.00
2005 11 05 13 00 108  1.9  2.4  0.69  5.26  4.87 999 1017.4   9.8  10.6   9.7 99.0 99.00
2005 11 05 14 00  90  2.1  2.6  0.67  5.26  4.80 999 1017.6  10.2  10.6  10.1 99.0 99.00
2005 11 05 15 00 131  1.4  2.6  0.58  5.26  4.73 999 1017.4  10.2  10.6  10.2 99.0 99.00
2005 11 05 16 00 180  0.0  0.0  0.55  5.00  4.71 999 1017.2  10.2  10.6  10.2 99.0 99.00
2005 11 05 17 00 323  1.1  2.3  0.53  5.00  4.79 999 1016.5  10.2  10.9  10.2 99.0 99.00
2005 11 05 18 00  11  1.0  1.3  0.53  5.00  4.82 999 1015.8   9.8  11.0   9.8 99.0 99.00
2005 11 05 19 00  74  2.5  2.9  0.51  5.26  4.61 999 1015.6   9.6  11.0   9.6 99.0 99.00
2005 11 05 20 00  44  2.5  3.2  0.46  5.26  4.81 999 1015.8   9.5  11.0   9.4 99.0 99.00
2005 11 05 21 00  55  3.7  4.1  0.43 11.11  4.90 999 1015.7   9.7  11.0   9.6 99.0 99.00
2005 11 05 22 00  72  3.5  4.1  0.42  5.26  5.09 999 1016.4  10.3  10.9  10.3 99.0 99.00
2005 11 05 23 00 100  3.0  3.6  0.41  5.00  5.17 999 1017.2  11.0  10.9  10.9 99.0 99.00
2005 11 06 00 00 148  1.9  2.2  0.39 11.11  5.34 999 1017.4  11.4  10.9  11.4 99.0 99.00
2005 11 06 01 00 210  1.4  1.7  0.40  9.09  4.83 999 1017.9  11.0  10.7  10.9 99.0 99.00
2005 11 06 02 00 170  0.8  1.0  0.42  9.09  5.16 999 1018.0  11.0  10.6  11.0 99.0 99.00
2005 11 06 03 00 136  0.5  0.9  0.43  8.33  5.26 999 1018.1  11.3  10.6  11.2 99.0 99.00
2005 11 06 04 00  43  0.1  0.5  0.40  5.26  4.96 999 1018.0  11.3  10.6  11.2 99.0 99.00
2005 11 06 05 00 159  2.2  2.5  0.43  5.26  4.85 999 1018.1  11.9  10.6  11.8 99.0 99.00
2005 11 06 06 00 130  0.2  0.9  0.42  4.55  4.62 999 1017.9  11.7  10.6  11.5 99.0 99.00
2005 11 06 07 00 124  1.0  1.3  0.42  4.76  4.74 999 1018.1  11.6  10.6  11.5 99.0 99.00
2005 11 06 08 00  48  2.2  3.2  0.38  4.76  4.41 999 1018.1  10.9  10.6  10.8 99.0 99.00
2005 11 06 09 00  34  3.1  3.8  0.37  5.00  4.69 999 1018.1  10.1  10.6  10.1 99.0 99.00
2005 11 06 10 00  31  2.3  2.9  0.38  8.33  4.89 999 1018.7  10.2  10.6  10.2 99.0 99.00
2005 11 06 11 00  18  1.9  2.3  0.33  8.33  5.00 999 1018.8  10.5  10.6  10.4 99.0 99.00
2005 11 06 12 00 360  3.9  4.5  0.31  7.69  4.60 999 1019.5  10.3  10.6  10.2 99.0 99.00
2005 11 06 13 00 353  4.0  4.5  0.31  7.69  4.86 999 1019.6   9.8  10.6   9.7 99.0 99.00
2005 11 06 14 00 357  3.3  3.6  0.39  6.67  4.58 999 1019.5   9.7  10.6   9.7 99.0 99.00
2005 11 06 15 00 340  3.9  5.1  0.36  6.67  4.58 999 1019.5   9.9  10.6   9.9 99.0 99.00
2005 11 06 16 00 346  4.0  4.8  0.37  8.33  4.80 999 1019.1  10.2  10.6  10.2 99.0 99.00
2005 11 06 17 00 348  4.0  4.6  0.37  7.69  4.60 999 1018.1  10.5  10.6  10.4 99.0 99.00
2005 11 06 18 00 358  2.1  2.7  0.39  6.25  4.50 999 1017.4  10.6  10.6  10.5 99.0 99.00
2005 11 06 19 00  29  2.0  2.3  0.44  6.25  4.71 999 1016.5  10.6  10.6  10.5 99.0 99.00
2005 11 06 20 00  60  1.8  2.3  0.41  7.69  4.75 999 1016.4  10.6  10.6  10.5 99.0 99.00
2005 11 06 21 00  82  3.4  4.0  0.38  7.69  4.61 999 1015.6  10.6  10.6  10.5 99.0 99.00
2005 11 06 22 00  87  3.2  3.8  0.36  7.69  4.81 999 1015.0  10.6  10.6  10.5 99.0 99.00
2005 11 06 23 00  67  2.8  3.4  0.34  7.69  4.73 999 1014.8  10.6  10.6  10.5 99.0 99.00
2005 11 07 00 00 107  2.3  2.6  0.34  6.67  4.80 999 1014.2  11.1  10.9  11.1 99.0 99.00
2005 11 07 01 00 140  3.9  4.4  0.34  7.14  4.84 999 1013.1  11.7  10.9  11.7 99.0 99.00
2005 11 07 02 00 152  8.8 10.2  0.37  7.69  4.35 999 1011.2  12.6  10.9  12.5 99.0 99.00
2005 11 07 03 00 175  6.5  7.1  0.62  3.23  3.34 999 1011.5  12.9  10.7  12.4 99.0 99.00
2005 11 07 04 00 172  4.4  5.3  0.64  3.45  3.65 999 1011.1  12.9  10.6  12.2 99.0 99.00
2005 11 07 05 00 208  6.6  7.6  0.54  3.57  3.76 999 1011.0  14.1  10.6  13.5 99.0 99.00
2005 11 07 06 00 187  6.9  8.6  0.69  4.17  3.58 999 1010.9  13.6  10.6  12.8 99.0 99.00
2005 11 07 07 00 203  5.2  6.9  0.62  4.35  3.89 999 1010.3  13.4  10.6  12.6 99.0 99.00
2005 11 07 08 00 238  5.6  7.1  0.54  4.35  3.90 999 1011.4  13.4  10.6  11.9 99.0 99.00
2005 11 07 09 00 263  6.5  7.3  0.48  2.50  3.59 999 1012.5  12.5  10.6  11.0 99.0 99.00
2005 11 07 10 00 272  8.2  9.7  0.52  2.56  3.52 999 1012.7  12.9  10.6   8.4 99.0 99.00
2005 11 07 11 00 276  6.7  7.7  0.56  2.50  3.05 999 1013.2  12.6  10.6   7.7 99.0 99.00
2005 11 07 12 00 259  6.5  7.9  0.41  2.78  3.40 999 1014.3  12.1  10.6   7.8 99.0 99.00
2005 11 07 13 00 259  7.3  9.7  0.38  2.63  3.29 999 1014.3  12.1  10.6   6.8 99.0 99.00
2005 11 07 14 00 273  8.9 10.6  0.65  3.03  3.21 999 1014.3  12.1  10.6   5.7 99.0 99.00
2005 11 07 15 00 290  5.9  7.0  0.60  3.33  3.38 999 1014.4  11.8  10.6   6.4 99.0 99.00
2005 11 07 16 00 274  8.3 10.1  0.64  3.57  3.39 999 1014.3  12.1  10.6   6.4 99.0 99.00
2005 11 07 17 00 275  9.6 11.1  0.88  3.70  3.56 999 1013.4  12.5  10.6   4.4 99.0 99.00
2005 11 07 18 00 279  8.3  9.6  0.88  3.85  3.58 999 1013.4  12.7  10.6   4.1 99.0 99.00
2005 11 07 19 00 289  9.8 12.1  1.19  4.17  4.02 999 1013.1  12.9  10.6   3.9 99.0 99.00
2005 11 07 20 00 273 10.2 12.4  1.27  4.17  3.98 999 1013.2  12.9  10.6   2.3 99.0 99.00
2005 11 07 21 00 282 10.2 12.9  1.28  4.55  3.94 999 1014.1  12.9  10.6   3.8 99.0 99.00
2005 11 07 22 00 289  9.8 11.6  1.11  4.00  3.75 999 1014.9  12.9  10.6   0.4 99.0 99.00
2005 11 07 23 00 282  6.6  8.1  0.87  3.57  3.44 999 1016.4  12.3  10.6   2.6 99.0 99.00
2005 11 08 00 00 278 10.0 13.1  0.65  3.33  3.22 999 1016.5  12.3  10.6   1.8 99.0 99.00
2005 11 08 01 00 273  9.5 11.3  0.73  3.45  3.33 999 1017.1  12.0  10.6   1.8 99.0 99.00
2005 11 08 02 00 274  7.8 10.6  0.55  3.33  3.18 999 1017.4  11.7  10.5   2.4 99.0 99.00
2005 11 08 03 00 238  5.8  7.0  0.42  3.13  3.21 999 1017.4  11.0  10.5   3.5 99.0 99.00
2005 11 08 04 00 242  5.7  6.8  0.27  2.86  3.62 999 1017.3  10.5  10.5   2.0 99.0 99.00
2005 11 08 05 00 239  7.2  8.3  0.27  2.56  3.23 999 1017.2  10.7  10.5   1.5 99.0 99.00
2005 11 08 06 00 259  5.5  6.4  0.50  3.03  3.13 999 1016.8  10.8  10.5   3.5 99.0 99.00
2005 11 08 07 00 235  7.9  9.5  0.50  3.03  3.14 999 1016.5  11.4  10.5   2.9 99.0 99.00
2005 11 08 08 00 232  5.2  6.2  0.48  2.86  3.13 999 1015.8  11.0  10.5   3.1 99.0 99.00
2005 11 08 09 00 223  5.1  5.9  0.34  2.78  3.14 999 1015.6  10.6  10.5   3.0 99.0 99.00
2005 11 08 10 00 237  6.2  7.0  0.22  2.50  3.34 999 1015.0  10.2  10.5   2.7 99.0 99.00
2005 11 08 11 00 243  7.4  8.7  0.41  2.70  2.83 999 1014.8  10.5  10.5   3.7 99.0 99.00
2005 11 08 12 00 249  8.5 10.0  0.53  2.86  2.89 999 1014.8  10.6  10.5   3.7 99.0 99.00
2005 11 08 13 00 259  7.9  9.7  0.59  2.94  3.05 999 1014.9  11.1  10.5   4.4 99.0 99.00
2005 11 08 14 00 257  8.2 10.0  0.63  3.03  3.08 999 1014.9  11.0  10.5   3.9 99.0 99.00
2005 11 08 15 00 278  7.3  8.8  0.63  3.23  3.11 999 1014.9  11.9  10.6   5.4 99.0 99.00
2005 11 08 16 00 287  7.9  9.3  0.61  3.23  3.11 999 1014.5  12.5  10.6   6.1 99.0 99.00
2005 11 08 17 00 277  8.2  9.7  0.68  3.33  3.22 999 1014.2  12.5  10.6   6.5 99.0 99.00
2005 11 08 18 00 285  7.1  8.5  0.67  3.57  3.32 999 1014.1  12.6  10.6   5.7 99.0 99.00
2005 11 08 19 00 295  7.7  9.5  0.59  3.33  3.27 999 1014.1  12.9  10.6   5.6 99.0 99.00
2005 11 08 20 00 294  5.3  6.0  0.44  3.23  3.23 999 1014.8  12.6  10.6   6.5 99.0 99.00
2005 11 08 21 00 319  2.6  3.1  0.36  3.13  3.29 999 1015.0  12.2  10.6   5.4 99.0 99.00
2005 11 08 22 00 295  3.0  4.2  0.28  2.78  3.20 999 1016.2  12.1  10.6   6.9 99.0 99.00
2005 11 08 23 00 296  5.8  6.8  0.31  2.56  3.06 999 1017.3  12.2  10.6   4.6 99.0 99.00
2005 11 09 00 00 302  6.6  7.7  0.42  2.94  3.04 999 1017.9  11.9  10.6   3.0 99.0 99.00
2005 11 09 01 00 322  6.2  7.5  0.40  2.86  3.07 999 1018.8  11.7  10.6   4.0 99.0 99.00
2005 11 09 02 00 322  6.6  8.3  0.39  2.70  2.86 999 1019.6  11.1  10.6   1.4 99.0 99.00
2005 11 09 03 00 345  8.2 10.0  0.49  2.94  2.90 999 1020.5   9.8  10.6   1.4 99.0 99.00
2005 11 09 04 00 338  8.0  9.3  0.62  3.03  3.10 999 1021.0   9.1  10.6   0.1 99.0 99.00
2005 11 09 05 00 337  8.1  9.7  0.76  3.33  3.40 999 1021.9   8.7  10.5  -0.4 99.0 99.00
2005 11 09 06 00 336  6.4  7.5  0.73  3.45  3.45 999 1022.1   8.2  10.5  -1.0 99.0 99.00
2005 11 09 07 00 325  9.7 11.3  0.67  3.03  3.21 999 1022.6   7.5  10.5  -0.2 99.0 99.00
2005 11 09 08 00 350  7.3  8.5  0.82  3.23  3.40 999 1023.2   6.8  10.5  -1.2 99.0 99.00
2005 11 09 09 00 360  8.3  9.7  0.64  3.33  3.30 999 1023.5   6.6  10.5  -0.8 99.0 99.00
