Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",0.353,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",8.078,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)",0.116,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",2.091,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",0.3,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",0.173,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)",4.277,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",0.027,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",0.101,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIQUAT DIBROMIDE = 32201)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)",2.083,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",0.274,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",0.66,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",0.839,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",0.946,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)",0.845,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ISOXABEN = 125851)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)",0.177,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)",1.261,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",3.227,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",0.483,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PRONAMIDE = 101701)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)",1.094,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",2.743,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",0.34,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)",0.957,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",0.123,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",0.133,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)", (NA),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)",4.159,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)", (NA),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",0.07,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",0.288,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",0.138,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",2.242,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)",1.174,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",0.212,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHYL PARATHION = 53501)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)",2.253,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110008)",0.054,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)",0.054,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",0.07,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)", (NA),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL ANTHRANILATE = 128725)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",FERTILIZER,FERTILIZER: (NITROGEN),62,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",FERTILIZER,FERTILIZER: (PHOSPHATE),32,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",FERTILIZER,FERTILIZER: (POTASH),73,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",FERTILIZER,FERTILIZER: (SULFUR),61,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",2,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",1.2,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",1.2,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)",1.2,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",1.5,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)",1.2,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",1.9,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)",1.7,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FERBAM = 34801)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",1.9,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",2,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)",1.5,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",1.2,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",1.8,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",1.2,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)",1.6,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",1,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",1.1,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIQUAT DIBROMIDE = 32201)", (D),
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)",1.2,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",1.4,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",1,
SURVEY,2015,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",1.5,
